Bloom_Report_ID,Case_Assignment,Case_ID,Number_of_Blooms_Linked_to_Case,Report_Type,Bloom_Date_Created,Water_Body_Name,Official_Water_Body_Name,Landmark,County,Regional_Water_Board,Bloom_Latitude,Bloom Longitude,Bloom_Longitude,Bloom_Datum,Observation_Date,Has_Pictures,Reported_Advisory_Types,Weather_Condition,Surface_Water_Condition,Bloom_Size,Bloom_Location,Bloom_Texture,Reported_Management_Organizations,DDW_District_Office,Drinking_Water_Source,Water_Body_Manager,Rec_Land_Manager,Water_Body_Use,Water_Body_Type,Number_of_Advisories_Linked_to_Bloom,Advisory_ID,Response_Update_By,Advisory_Recommended,Advisory_Date,AdvisoryStartDate,AdvisoryEndDate,AdvisoryDetail,Advisory_Detail_Description,Advisory_Date_of_Recommendation,Spatial_Extent_of_Advisory,Extent_Unit_of_Measure,Last_Field_Result_Sample_Date,Lab_Data_Linked_to_Bloom,Field_Visual_Records_Linked_to_Bloom,Field_Measurement_Data_Linked_to_Bloom,Case_Start_Date,Case_Year,Case_Water_Body_Name,Case_Class,Case_Status,Case_Lead,Case_End_Date,Case_DateTimeStamp,HAB_Bloom_Reports_FLATFILE_ID
3985,Existing Case,1236,4,Agency/Partner Reporting,1/18/2023 2:41:29 PM,Middle River,,Middle River at Undine (MRU),San Joaquin,Region 5 - Central Valley,37.834001,-121.38572,-121.38572,,1/5/2023 12:00:00 AM,No,,,,,,,,,,,,,,1,2352,dana.shultz@waterboards.ca.gov,NA - refer to Report Details,10/11/2024 12:00:00 AM,1/18/2023 12:00:00 AM,,Updates from routine monitoring program-organization; Visual monitoring only-absent bloom,"No bloom was observed at this location from the shoreline or boat. Therefore, no water testing to measure for bloom associated toxins was conducted. Check upstream lakes or channels for presence of a bloom since bloom material and toxins can be transported downstream.    Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.",10/11/2024 12:00:00 AM,,,,NO,NO,NO,1/1/2023 12:00:00 AM,2023,Middle River,Monitoring_Local Agency,Ongoing,Katkins,,6/29/2023 4:43:38 PM,2508
3964,Existing Case,1237,1,Agency/Partner Reporting,1/11/2023 4:36:37 PM,Holland Cut,,near Franks Tract (HOL),San Joaquin,Region 5 - Central Valley,38.0164,-121.5819,-121.5819,,1/1/2023 12:00:00 AM,No,,,,,,,,,,,,,,1,2315,dana.shultz@waterboards.ca.gov,Visual observation,10/26/2023 12:00:00 AM,1/24/2023 12:00:00 AM,,Updates from routine monitoring program-organization; Visual monitoring only-present bloom,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Visual observation of harmful algal bloom from shoreline or boat. Water testing was not conducted to measure toxicity of bloom according to statewide guidelines. Contact the water or land manager listed above to request water testing due to the confirmed visible bloom.",10/26/2023 12:00:00 AM,,,,NO,NO,NO,1/1/2023 12:00:00 AM,2023,Holland Cut,Monitoring_Local Agency,Ongoing,Katkins,,1/10/2023 5:27:55 PM,2509
3950,Existing Case,1238,22,Agency/Partner Reporting,1/11/2023 10:50:10 AM,Lake Tahoe,,Regan Beach,El Dorado,Region 6 - Lahontan,38.944182,-119.98699,-119.98699,WGS84,1/11/2023 12:00:00 AM,No,,,,,,,,Northern - El Dorado,Yes,City Department,City Department,Contact recreation; Dog walking; Drinking; Fishing; Non-Contact recreation,Lake,1,2301,sabrina.rice@waterboards.ca.gov,None,8/29/2023 12:00:00 AM,5/25/2023 12:00:00 AM,,Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.",8/29/2023 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2510
4125,Existing Case,1238,22,Agency/Partner Reporting,5/25/2023 7:37:19 AM,Lake Tahoe,,Connolly Beach,El Dorado,Region 6 - Lahontan,38.947114,-119.96757,-119.96757,WGS84,5/16/2023 12:00:00 AM,No,,,,,,,,Northern - El Dorado,Yes,City Department,,,Lake,1,2446,sabrina.rice@waterboards.ca.gov,None,6/20/2024 12:00:00 AM,5/25/2023 12:00:00 AM,,Advisory based on visual and toxins; Testing results below posting triggers,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.,6/20/2024 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2511
4126,Existing Case,1238,22,Agency/Partner Reporting,5/25/2023 7:39:34 AM,Lake Tahoe,,El Dorado Beach,El Dorado,Region 6 - Lahontan,38.94494,-119.97746,-119.97746,WGS84,5/16/2023 12:00:00 AM,No,,,,,,,,Northern - El Dorado,Yes,City Department,,,Lake,1,2447,carly.nilson@waterboards.ca.gov,None,9/29/2023 12:00:00 AM,5/25/2023 12:00:00 AM,,Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.",9/29/2023 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2512
4127,Existing Case,1238,22,Agency/Partner Reporting,5/25/2023 7:42:18 AM,Lake Tahoe,,Kiva Beach,El Dorado,Region 6 - Lahontan,38.940761,-120.05495,-120.05495,WGS84,5/16/2023 12:00:00 AM,No,,,,,,,,Northern - El Dorado,,,United States Forest Service,,Lake,1,2448,sabrina.rice@waterboards.ca.gov,Caution,10/9/2024 12:00:00 AM,5/25/2023 12:00:00 AM,,Under investigation,This report is under investigation.,10/9/2024 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2513
4077,Existing Case,1238,22,Public Reporting,3/30/2023 10:51:13 AM,Lake Tahoe,,Star Harbor,Placer,Region 6 - Lahontan,39.181363,-120.12329,-120.12329,,3/29/2023 12:00:00 AM,No,None,Partly cloudy,Ripples,between a football field and a tennis court,shoreline to >50 feet from shore,Floating mats; Spilled paint; Streaking; Surface scum,,,Unknown,,,,,1,2400,sabrina.rice@waterboards.ca.gov,Caution,4/11/2023 12:00:00 AM,4/11/2023 12:00:00 AM,,Under investigation,This report is under investigation.,4/11/2023 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2514
4319,Existing Case,1238,22,Public Reporting,8/7/2023 3:26:38 PM,Lake Tahoe,,Regan Beach,El Dorado,Region 6 - Lahontan,38.944182,-119.98699,-119.98699,,8/6/2023 12:00:00 AM,No,,,,,,,,,Unknown,,,,,1,2596,sabrina.rice@waterboards.ca.gov,None,10/9/2024 12:00:00 AM,8/7/2023 12:00:00 AM,,Advisory based on visual and toxins; Testing results below posting triggers,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.,10/9/2024 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2515
4716,Existing Case,1238,22,Public Reporting,9/27/2024 1:28:20 PM,Lake Tahoe,,Regan Beach,El Dorado,Region 6 - Lahontan,38.944472,-119.98614,-119.98614,,9/27/2024 12:00:00 AM,No,,Clear,Choppy,smaller than a sedan,<10 feet from shore,,,,Unknown,,,,,,,,,,,,,,,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2516
4656,Existing Case,1238,22,Public Reporting,8/13/2024 7:41:23 AM,Lake Tahoe,,Unknown location near Kiva Beach,El Dorado,Region 6 - Lahontan,38.940852,-120.0511,-120.0511,,8/12/2024 12:00:00 AM,No,None,Clear,Ripples,between a tennis court and a sedan,shoreline to >50 feet from shore,Green discoloration; Other; Surface scum,,,Unknown,,,,,,,,,,,,,,,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2517
4602,Existing Case,1238,22,Agency/Partner Reporting,7/15/2024 1:05:11 PM,Lake Tahoe,,Kiva Beach,El Dorado,Region 6 - Lahontan,38.93576,-120.03797,-120.03797,,7/8/2024 12:00:00 AM,No,None,Clear,Calm,no bloom,,,,,Unknown,,,,,,,,,,,,,,,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2518
4603,Existing Case,1238,22,Agency/Partner Reporting,7/15/2024 1:15:59 PM,Lake Tahoe,,Kings Beach,El Dorado,Region 6 - Lahontan,39.23642,-120.02533,-120.02533,,7/7/2024 12:00:00 AM,No,None,Clear,Calm,no bloom,,,,,Unknown,,,,,1,2831,sabrina.rice@waterboards.ca.gov,None,7/25/2024 12:00:00 AM,7/17/2024 12:00:00 AM,,Testing results below posting triggers,Water testing of samples resulted in no exceedance of an advisory trigger threshold.,7/25/2024 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2519
4605,Existing Case,1238,22,Agency/Partner Reporting,7/15/2024 1:34:49 PM,Lake Tahoe,,El Dorado Beach,El Dorado,Region 6 - Lahontan,38.94564,-119.9761,-119.9761,,7/2/2024 12:00:00 AM,No,None,Clear,Calm,no bloom,no bloom,,,,Unknown,,,,,,,,,,,,,,,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2520
4606,Existing Case,1238,22,Agency/Partner Reporting,7/15/2024 1:52:32 PM,Lake Tahoe,,Lake Tahoe,El Dorado,Region 6 - Lahontan,38.94564,-119.9761,-119.9761,,7/13/2024 12:00:00 AM,No,None,Clear,Calm,no bloom,no bloom,,,,Unknown,,,,,,,,,,,,,,,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2521
4609,Existing Case,1238,22,Agency/Partner Reporting,7/15/2024 4:34:30 PM,Lake Tahoe,,unknown Southern location,El Dorado,Region 6 - Lahontan,38.94537,-119.97606,-119.97606,,6/29/2024 12:00:00 AM,No,None,Clear,Calm,no bloom,no bloom,,HAB report filed for CPCS human illness report.,,Unknown,,,,,,,,,,,,,,,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2522
4639,Existing Case,1238,22,Public Reporting,8/1/2024 8:01:46 AM,Lake Tahoe,,Speedboat Beach,Placer,Region 6 - Lahontan,39.222965,-120.00863,-120.00863,WGS84,7/29/2024 12:00:00 AM,No,,,,,,,,,,,,,,1,2842,sabrina.rice@waterboards.ca.gov,None,7/31/2024 12:00:00 AM,7/31/2024 12:00:00 AM,,Visual monitoring only-absent bloom,"No bloom was observed at this location from the shoreline or boat. Therefore, no water testing to measure for bloom associated toxins was conducted. Check upstream lakes or channels for presence of a bloom since bloom material and toxins can be transported downstream.",7/31/2024 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2523
4624,Existing Case,1238,22,Agency/Partner Reporting,7/25/2024 5:58:57 PM,Lake Tahoe,,Baldwin Beach,El Dorado,Region 6 - Lahontan,38.94225,-120.0642,-120.0642,WGS84,7/16/2024 12:00:00 AM,No,,,,,,,,,,,,,,1,2830,sabrina.rice@waterboards.ca.gov,None,7/25/2024 12:00:00 AM,7/16/2024 12:00:00 AM,,Testing results below posting triggers,Water testing of samples resulted in no exceedance of an advisory trigger threshold.,7/25/2024 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2524
4629,Existing Case,1238,22,Agency/Partner Reporting,7/26/2024 6:07:14 PM,Lake Tahoe,,multiple locations at Sandy Beach and Kings Beach,Placer,Region 6 - Lahontan,39.239146,-120.05113,-120.05113,,7/13/2024 12:00:00 AM,No,,Clear,Calm,,,,Ca Poison Control System,,Unknown,,,,,,,,,,,,,,,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2525
4568,Unassigned,1238,22,Public Reporting,7/7/2024 9:07:52 AM,Lake Tahoe,,El Dorado Beach,El Dorado,Region 6 - Lahontan,38.9443,-119.9745,-119.9745,,7/6/2024 12:00:00 AM,No,None,Clear,Calm,smaller than a sedan,shoreline to >50 feet from shore,,,,Unknown,,,,,1,2794,sabrina.rice@waterboards.ca.gov,None,10/9/2024 12:00:00 AM,7/8/2024 12:00:00 AM,,Testing results below posting triggers,Water testing of samples resulted in no exceedance of an advisory trigger threshold.,10/9/2024 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2526
4548,Existing Case,1238,22,Agency/Partner Reporting,7/3/2024 8:03:20 AM,Lake Tahoe,,Commons Beach,Placer,Region 6 - Lahontan,39.169633,-120.14146,-120.14146,WGS84,6/26/2024 12:00:00 AM,No,,,,,,,,,,,,,,1,2781,sabrina.rice@waterboards.ca.gov,None,8/27/2024 12:00:00 AM,6/19/2024 12:00:00 AM,,Visual monitoring only-absent bloom,"No bloom was observed at this location from the shoreline or boat. Therefore, no water testing to measure for bloom associated toxins was conducted. Check upstream lakes or channels for presence of a bloom since bloom material and toxins can be transported downstream.",8/27/2024 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2527
4549,Existing Case,1238,22,Public Reporting,7/3/2024 8:05:16 AM,Lake Tahoe,,Kings Beach,Placer,Region 6 - Lahontan,39.236045,-120.02571,-120.02571,WGS84,6/26/2024 12:00:00 AM,No,,,,,,,,,,,,,,1,2782,sabrina.rice@waterboards.ca.gov,None,10/9/2024 12:00:00 AM,6/26/2024 12:00:00 AM,,Advisory based on visual and toxins; Testing results below posting triggers,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.,10/9/2024 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2528
4582,Existing Case,1238,22,Public Reporting,7/10/2024 7:23:42 PM,Lake Tahoe,,El Dorado Beach,El Dorado,Region 6 - Lahontan,38.945076,-119.97646,-119.97646,,7/4/2024 12:00:00 AM,No,None,Clear,Choppy,,,,unknown,,Unknown,,,,,,,,,,,,,,,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2529
4592,Existing Case,1238,22,Agency/Partner Reporting,7/12/2024 8:41:48 AM,Lake Tahoe,,Barton Beach (Secret Beach),El Dorado,Region 6 - Lahontan,38.943073,-119.99156,-119.99156,WGS84,7/12/2024 12:00:00 AM,No,,,,,,,,,,,,,,1,2810,sabrina.rice@waterboards.ca.gov,General awareness,7/10/2024 12:00:00 AM,7/12/2024 12:00:00 AM,,Visual monitoring only-absent bloom,"No bloom was observed at this location from the shoreline or boat. Therefore, no water testing to measure for bloom associated toxins was conducted. Check upstream lakes or channels for presence of a bloom since bloom material and toxins can be transported downstream.",7/10/2024 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2530
4593,Existing Case,1238,22,Agency/Partner Reporting,7/12/2024 8:43:47 AM,Lake Tahoe,,Cove East,El Dorado,Region 6 - Lahontan,38.940373,-120.00511,-120.00511,WGS84,7/12/2024 12:00:00 AM,No,,,,,,,,,,,,,,1,2811,sabrina.rice@waterboards.ca.gov,General awareness,7/10/2024 12:00:00 AM,7/12/2024 12:00:00 AM,,Visual monitoring only-absent bloom,"No bloom was observed at this location from the shoreline or boat. Therefore, no water testing to measure for bloom associated toxins was conducted. Check upstream lakes or channels for presence of a bloom since bloom material and toxins can be transported downstream.",7/10/2024 12:00:00 AM,,,,NO,NO,NO,1/11/2023 12:00:00 AM,2023,Lake Tahoe,Event Response,Open,SRice,,6/20/2024 8:46:30 AM,2531
4359,Existing Case,1239,6,Agency/Partner Reporting,8/29/2023 7:15:17 PM,Indian Creek Reservoir,Indian Creek Reservoir,Boat Launch at Campground (ICR-CB05),Alpine,Region 6 - Lahontan,38.744944,-119.78244,-119.78244,WGS84,8/22/2023 12:00:00 AM,No,,,,,,,,,,South Tahoe Public Utility District,South Tahoe Public Utility District,Camping; Dog walking; Fishing,Reservoir,1,2629,sabrina.rice@waterboards.ca.gov,Visual observation,8/27/2024 12:00:00 AM,8/22/2023 12:00:00 AM,,Floating/planktonic bloom observed,"Observations at this site include confirmation of harmful algal bloom that forms floating/planktonic blooms. Children and dogs should avoid skin contact with bloom material that may appear as discolored water, milky water, with a surface sheen (like spilled paint), or scum.",8/27/2024 12:00:00 AM,,,,NO,NO,NO,1/1/2023 12:00:00 AM,2023,Indian Creek Reservoir,Monitoring_Local Agency,Open,SRice,,1/11/2023 11:39:23 AM,2532
4287,Existing Case,1239,6,Agency/Partner Reporting,7/26/2023 10:34:03 AM,Indian Creek Reservoir,,"ICR-CB01 - East Shore Dam near the Shack, ICR-CB03 - Auxiliary Dam on the West Site, ICR-CB03 - Auxiliary Dam on the West Site, ICR-CB04 - South end near entrance to campground",Alpine,Region 6 - Lahontan,38.747064,-119.77882,-119.77882,,7/18/2023 12:00:00 AM,No,Warning,Clear,Calm,no bloom,no bloom,,,,Unknown,,,,,,,,,,,,,,,,,,NO,NO,NO,1/1/2023 12:00:00 AM,2023,Indian Creek Reservoir,Monitoring_Local Agency,Open,SRice,,1/11/2023 11:39:23 AM,2533
4084,Existing Case,1239,6,Agency/Partner Reporting,4/24/2023 8:29:39 AM,Indian Creek Reservoir,,Boat Launch  (ICR-CB02),Alpine,Region 6 - Lahontan,38.750681,-119.77636,-119.77636,WGS84,4/13/2023 12:00:00 AM,Yes,,,,,,,,,,South Tahoe Public Utility District,,,Reservoir,1,2401,sabrina.rice@waterboards.ca.gov,None,3/14/2024 12:00:00 AM,4/13/2023 12:00:00 AM,,Advisory based on visual and toxins; Lake-wide advisory; Updates from routine monitoring program-organization,"Advisory applies to the full extent of the lake or reservoir (lake-wide advisory) and is not to limited the location symbolized by this report.  Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.  Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.",3/14/2024 12:00:00 AM,,,,NO,NO,NO,1/1/2023 12:00:00 AM,2023,Indian Creek Reservoir,Monitoring_Local Agency,Open,SRice,,1/11/2023 11:39:23 AM,2534
